sample_source,sample_type,sample_id,image_height,image_width,image_aspect_ratio
train,authentic,2275,512,512,1.0
train,authentic,22751,2592,3888,1.5
train,authentic,2276,170,1127,6.629411764705883
train,authentic,22787,666,1000,1.5015015015015014
train,authentic,22797,199,192,0.964824120603015
train,authentic,22821,515,512,0.9941747572815534
train,authentic,22834,256,256,1.0
train,authentic,22864,666,1000,1.5015015015015014
train,authentic,2290,168,1641,9.767857142857142
train,authentic,22901,115,662,5.756521739130434
train,authentic,22918,666,1000,1.5015015015015014
train,authentic,22933,256,320,1.25
train,authentic,22951,1200,1600,1.3333333333333333
train,authentic,22959,512,512,1.0
train,authentic,230,3888,2592,0.6666666666666666
train,authentic,23006,666,1000,1.5015015015015014
train,authentic,23038,961,1211,1.2601456815816858
train,authentic,2305,666,1000,1.5015015015015014
train,authentic,23105,89,820,9.213483146067416
train,authentic,23115,666,1000,1.5015015015015014
train,authentic,23128,512,823,1.607421875
train,authentic,23143,2592,3888,1.5
train,authentic,23146,666,1000,1.5015015015015014
train,authentic,23157,520,696,1.3384615384615384
train,authentic,23175,666,1000,1.5015015015015014
train,authentic,23223,85,461,5.423529411764706
train,authentic,23236,1028,1384,1.3463035019455254
train,authentic,23247,1024,1024,1.0
train,authentic,23251,512,690,1.34765625
train,authentic,2326,649,884,1.362095531587057
train,authentic,2329,1200,1600,1.3333333333333333
train,authentic,23357,666,1000,1.5015015015015014
train,authentic,23391,98,723,7.377551020408164
train,authentic,23398,1200,1600,1.3333333333333333
train,authentic,23428,256,256,1.0
train,authentic,23432,256,320,1.25
train,authentic,23460,344,1652,4.8023255813953485
train,authentic,23463,2592,3888,1.5
train,authentic,23499,666,1000,1.5015015015015014
train,authentic,23502,512,638,1.24609375
train,authentic,23510,666,1000,1.5015015015015014
train,authentic,23527,666,1000,1.5015015015015014
train,authentic,2357,187,1451,7.759358288770054
train,authentic,23636,2592,3888,1.5
train,authentic,23665,512,595,1.162109375
train,authentic,23726,520,696,1.3384615384615384
train,authentic,23772,157,1295,8.248407643312103
train,authentic,23818,666,1000,1.5015015015015014
train,authentic,23860,256,320,1.25
train,authentic,23868,262,2225,8.492366412213741
train,authentic,23904,666,1000,1.5015015015015014
train,authentic,23930,512,683,1.333984375
train,authentic,23976,512,514,1.00390625
train,authentic,24012,512,697,1.361328125
train,authentic,24027,1912,2568,1.3430962343096233
train,authentic,24029,1200,1600,1.3333333333333333
train,authentic,24032,1200,1600,1.3333333333333333
train,authentic,24043,512,744,1.453125
train,authentic,24097,256,256,1.0
train,authentic,24135,1200,1600,1.3333333333333333
train,authentic,24147,135,616,4.562962962962963
train,authentic,24193,1678,1463,0.8718712753277712
train,authentic,24201,1200,1600,1.3333333333333333
train,authentic,24218,512,640,1.25
train,authentic,24268,256,256,1.0
train,authentic,2430,98,736,7.510204081632653
train,authentic,24332,100,428,4.28
train,authentic,24336,128,653,5.1015625
train,authentic,24348,256,320,1.25
train,authentic,24351,256,256,1.0
train,authentic,2436,512,776,1.515625
train,authentic,24381,256,320,1.25
train,authentic,24386,264,241,0.9128787878787878
train,authentic,24402,666,1000,1.5015015015015014
train,authentic,24473,513,512,0.9980506822612085
train,authentic,24482,666,1000,1.5015015015015014
train,authentic,2450,3888,2592,0.6666666666666666
train,authentic,24505,512,738,1.44140625
train,authentic,24554,256,320,1.25
train,authentic,24555,512,565,1.103515625
train,authentic,24578,665,332,0.4992481203007519
train,authentic,24600,100,808,8.08
train,authentic,24606,512,512,1.0
train,authentic,24615,256,320,1.25
train,authentic,24635,268,297,1.1082089552238805
train,authentic,24654,360,360,1.0
train,authentic,24676,666,1000,1.5015015015015014
train,authentic,24682,1200,1600,1.3333333333333333
train,authentic,24686,256,256,1.0
train,authentic,24696,666,1000,1.5015015015015014
train,authentic,24736,256,256,1.0
train,authentic,24749,512,512,1.0
train,authentic,24755,80,1259,15.7375
train,authentic,2476,256,256,1.0
train,authentic,24770,666,1000,1.5015015015015014
train,authentic,24795,256,256,1.0
train,authentic,24867,1200,1600,1.3333333333333333
train,authentic,24894,1256,1411,1.1234076433121019
train,authentic,24912,2592,3888,1.5
train,authentic,24934,256,256,1.0
train,authentic,24937,1912,2568,1.3430962343096233
train,authentic,24960,666,1000,1.5015015015015014
train,authentic,24980,289,535,1.8512110726643598
train,authentic,25001,3888,2592,0.6666666666666666
train,authentic,25003,256,256,1.0
train,authentic,25022,512,512,1.0
train,authentic,2506,666,1000,1.5015015015015014
train,authentic,25064,143,938,6.559440559440559
train,authentic,25067,1200,1600,1.3333333333333333
train,authentic,25124,141,340,2.4113475177304964
train,authentic,25142,256,256,1.0
train,authentic,25245,512,540,1.0546875
train,authentic,25285,1302,1730,1.3287250384024578
train,authentic,25311,1028,1384,1.3463035019455254
train,authentic,2534,256,256,1.0
train,authentic,25340,520,696,1.3384615384615384
train,authentic,25344,361,448,1.2409972299168974
train,authentic,25351,1921,482,0.2509109838625716
train,authentic,25356,512,686,1.33984375
train,authentic,25388,514,512,0.9961089494163424
train,authentic,25390,666,1000,1.5015015015015014
train,authentic,25443,512,512,1.0
train,authentic,25450,520,696,1.3384615384615384
train,authentic,25458,256,256,1.0
train,authentic,25472,256,320,1.25
train,authentic,25486,666,1000,1.5015015015015014
train,authentic,25502,545,620,1.1376146788990826
train,authentic,25525,440,570,1.2954545454545454
train,authentic,25552,3888,2592,0.6666666666666666
train,authentic,25555,256,256,1.0
train,authentic,25570,666,1000,1.5015015015015014
train,authentic,25638,1024,1024,1.0
train,authentic,25654,1200,1600,1.3333333333333333
train,authentic,25715,666,1000,1.5015015015015014
train,authentic,25749,360,360,1.0
train,authentic,25764,106,924,8.716981132075471
train,authentic,2577,512,685,1.337890625
train,authentic,25861,512,519,1.013671875
train,authentic,25907,512,519,1.013671875
train,authentic,25908,711,560,0.7876230661040787
train,authentic,25957,512,583,1.138671875
train,authentic,25981,1200,1600,1.3333333333333333
train,authentic,26015,256,256,1.0
train,authentic,26023,512,514,1.00390625
train,authentic,26035,1200,1600,1.3333333333333333
train,authentic,26049,1200,1600,1.3333333333333333
train,authentic,26119,1200,1600,1.3333333333333333
train,authentic,26121,64,1192,18.625
train,authentic,26140,1024,1024,1.0
train,authentic,26148,666,1000,1.5015015015015014
train,authentic,26200,520,696,1.3384615384615384
train,authentic,26208,149,288,1.9328859060402686
train,authentic,26211,1200,1600,1.3333333333333333
train,authentic,2622,1024,1024,1.0
train,authentic,26252,666,1000,1.5015015015015014
train,authentic,26292,110,602,5.472727272727273
train,authentic,26329,256,256,1.0
train,authentic,26335,2592,3888,1.5
train,authentic,26370,360,360,1.0
train,authentic,26430,2592,3888,1.5
train,authentic,26435,666,1000,1.5015015015015014
train,authentic,26436,1200,1600,1.3333333333333333
train,authentic,26442,512,515,1.005859375
train,authentic,26461,512,512,1.0
train,authentic,26477,666,1000,1.5015015015015014
train,authentic,26492,512,567,1.107421875
train,authentic,26499,164,1015,6.189024390243903
train,authentic,26523,256,256,1.0
train,authentic,26560,515,512,0.9941747572815534
train,authentic,2657,520,696,1.3384615384615384
train,authentic,26583,256,256,1.0
train,authentic,26606,256,320,1.25
train,authentic,26644,200,604,3.02
train,authentic,26730,256,256,1.0
train,authentic,26766,666,1000,1.5015015015015014
train,authentic,26868,256,256,1.0
train,authentic,26894,117,565,4.829059829059829
train,authentic,26929,273,232,0.8498168498168498
train,authentic,26977,666,1000,1.5015015015015014
train,authentic,27023,666,1000,1.5015015015015014
train,authentic,27034,512,759,1.482421875
train,authentic,27061,355,1159,3.2647887323943663
train,authentic,27091,393,176,0.44783715012722647
train,authentic,27148,177,1295,7.31638418079096
train,authentic,27168,1200,1600,1.3333333333333333
train,authentic,27195,187,991,5.2994652406417115
train,authentic,27284,256,256,1.0
train,authentic,27300,256,320,1.25
train,authentic,27312,512,512,1.0
train,authentic,27409,512,512,1.0
train,authentic,27419,256,256,1.0
train,authentic,27454,1912,2568,1.3430962343096233
train,authentic,27462,666,1000,1.5015015015015014
train,authentic,27586,360,360,1.0
train,authentic,27606,256,256,1.0
train,authentic,27620,1200,1600,1.3333333333333333
train,authentic,27639,621,512,0.8244766505636071
train,authentic,27694,520,696,1.3384615384615384
train,authentic,27705,256,256,1.0
train,authentic,27807,1200,1600,1.3333333333333333
train,authentic,27822,520,696,1.3384615384615384
train,authentic,27849,256,320,1.25
train,authentic,27862,179,2415,13.491620111731844
train,authentic,27889,1024,1024,1.0
train,authentic,27896,1200,1600,1.3333333333333333
train,authentic,27929,118,431,3.652542372881356
train,authentic,27957,633,854,1.34913112164297
train,authentic,28002,85,483,5.682352941176471
train,authentic,28011,1024,1024,1.0
train,authentic,28014,666,1000,1.5015015015015014
train,authentic,28059,446,627,1.405829596412556
train,authentic,28061,666,1000,1.5015015015015014
train,authentic,28081,512,512,1.0
train,authentic,28195,514,512,0.9961089494163424
train,authentic,28209,512,512,1.0
train,authentic,28213,256,320,1.25
train,authentic,28226,3888,2592,0.6666666666666666
train,authentic,28245,86,1123,13.05813953488372
train,authentic,28248,256,256,1.0
train,authentic,28251,666,1000,1.5015015015015014
train,authentic,28264,666,1000,1.5015015015015014
train,authentic,28279,256,256,1.0
train,authentic,28283,138,1641,11.891304347826088
train,authentic,28307,256,256,1.0
train,authentic,28310,104,441,4.240384615384615
train,authentic,28355,256,256,1.0
train,authentic,28390,256,256,1.0
train,authentic,28412,666,1000,1.5015015015015014
train,authentic,28449,256,256,1.0
train,authentic,28465,256,256,1.0
train,authentic,28469,512,520,1.015625
train,authentic,28496,256,256,1.0
train,authentic,28548,520,696,1.3384615384615384
train,authentic,28559,1200,1600,1.3333333333333333
train,authentic,28571,256,256,1.0
train,authentic,28578,1024,1024,1.0
train,authentic,28602,1912,2568,1.3430962343096233
train,authentic,28614,666,1000,1.5015015015015014
train,authentic,28617,624,170,0.2724358974358974
train,authentic,28714,1912,2568,1.3430962343096233
train,authentic,28800,256,256,1.0
train,authentic,28818,311,286,0.9196141479099679
train,authentic,28878,1024,1024,1.0
train,authentic,28879,666,1000,1.5015015015015014
train,authentic,28904,666,1000,1.5015015015015014
train,authentic,28921,1225,1489,1.2155102040816326
train,authentic,28922,520,696,1.3384615384615384
train,authentic,28928,1200,1600,1.3333333333333333
train,authentic,28949,113,698,6.176991150442478
train,authentic,2896,512,512,1.0
train,authentic,28962,666,1000,1.5015015015015014
train,authentic,28965,360,360,1.0
train,authentic,28971,512,750,1.46484375
train,authentic,28972,1232,925,0.7508116883116883
train,authentic,29010,590,741,1.2559322033898306
train,authentic,29025,270,1668,6.177777777777778
train,authentic,29076,436,638,1.463302752293578
train,authentic,29083,528,512,0.9696969696969697
train,authentic,29087,512,640,1.25
train,authentic,2910,311,944,3.035369774919614
train,authentic,29129,360,360,1.0
train,authentic,29146,512,517,1.009765625
train,authentic,29171,520,696,1.3384615384615384
train,authentic,29220,256,256,1.0
train,authentic,29229,666,1000,1.5015015015015014
train,authentic,29234,666,1000,1.5015015015015014
train,authentic,29277,1024,1024,1.0
train,authentic,29281,611,521,0.8527004909983633
train,authentic,29380,512,512,1.0
train,authentic,29464,256,256,1.0
train,authentic,29466,135,475,3.5185185185185186
train,authentic,29472,1200,1600,1.3333333333333333
train,authentic,29475,512,768,1.5
train,authentic,29482,1912,2568,1.3430962343096233
train,authentic,29503,94,405,4.308510638297872
train,authentic,29508,512,688,1.34375
train,authentic,29524,1200,1600,1.3333333333333333
train,authentic,29535,157,787,5.012738853503185
train,authentic,29593,512,675,1.318359375
train,authentic,29605,256,320,1.25
train,authentic,29607,256,320,1.25
train,authentic,2961,666,1000,1.5015015015015014
train,authentic,2966,256,256,1.0
train,authentic,29663,512,689,1.345703125
train,authentic,29671,520,696,1.3384615384615384
train,authentic,29675,666,1000,1.5015015015015014
train,authentic,29679,256,256,1.0
train,authentic,29736,666,1000,1.5015015015015014
train,authentic,29770,520,696,1.3384615384615384
train,authentic,29793,1912,2568,1.3430962343096233
train,authentic,29797,81,547,6.753086419753086
train,authentic,298,82,571,6.963414634146342
train,authentic,29894,520,696,1.3384615384615384
train,authentic,29899,666,1000,1.5015015015015014
train,authentic,29912,666,1000,1.5015015015015014
train,authentic,30015,65,1181,18.16923076923077
train,authentic,30023,1415,1878,1.327208480565371
train,authentic,30040,512,513,1.001953125
train,authentic,30045,512,597,1.166015625
train,authentic,30050,704,204,0.2897727272727273
train,authentic,30060,666,1000,1.5015015015015014
train,authentic,30100,171,876,5.12280701754386
train,authentic,30217,666,1000,1.5015015015015014
train,authentic,30232,256,256,1.0
train,authentic,30235,1200,1600,1.3333333333333333
train,authentic,30283,512,687,1.341796875
train,authentic,30297,520,696,1.3384615384615384
train,authentic,30298,514,512,0.9961089494163424
train,authentic,30307,159,1306,8.213836477987421
train,authentic,30308,512,512,1.0
train,authentic,30344,512,777,1.517578125
train,authentic,30354,1912,2568,1.3430962343096233
train,authentic,30389,256,256,1.0
train,authentic,30408,256,256,1.0
train,authentic,30476,666,1000,1.5015015015015014
train,authentic,30572,256,256,1.0
train,authentic,30614,512,513,1.001953125
train,authentic,3062,512,687,1.341796875
train,authentic,30624,526,669,1.2718631178707225
train,authentic,30629,379,470,1.2401055408970976
train,authentic,30634,1912,2568,1.3430962343096233
train,authentic,30649,131,1329,10.145038167938932
train,authentic,30715,1912,2568,1.3430962343096233
train,authentic,30716,512,512,1.0
train,authentic,3073,512,583,1.138671875
train,authentic,30748,666,1000,1.5015015015015014
train,authentic,3087,212,1083,5.1084905660377355
train,authentic,30871,512,729,1.423828125
train,authentic,30881,516,529,1.0251937984496124
train,authentic,30883,739,639,0.86468200270636
train,authentic,30909,340,355,1.0441176470588236
train,authentic,30914,1200,1600,1.3333333333333333
train,authentic,30923,1912,2568,1.3430962343096233
train,authentic,30931,1200,1600,1.3333333333333333
train,authentic,30950,666,1000,1.5015015015015014
train,authentic,30996,2592,3888,1.5
train,authentic,31040,135,1443,10.688888888888888
train,authentic,31077,256,256,1.0
train,authentic,31086,287,1440,5.017421602787456
train,authentic,31089,589,1106,1.8777589134125636
train,authentic,31098,256,256,1.0
train,authentic,3110,167,941,5.634730538922156
train,authentic,31156,1024,1024,1.0
train,authentic,31168,256,256,1.0
train,authentic,31188,504,655,1.2996031746031746
train,authentic,31218,256,320,1.25
train,authentic,31222,360,360,1.0
train,authentic,31232,256,320,1.25
train,authentic,31245,1867,920,0.49276914836636315
train,authentic,3125,256,256,1.0
train,authentic,31262,1200,1600,1.3333333333333333
train,authentic,31301,213,367,1.7230046948356808
