sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match
train,forged,37605,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37605.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37605.npy,256,256,2,256,1.0,128.0,False
train,forged,37639,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37639.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37639.npy,3888,2592,2,3888,0.6666666666666666,1944.0,False
train,forged,377,/content/drive/MyDrive/Scientific Image Data/train_images/forged/377.png,/content/drive/MyDrive/Scientific Image Data/train_masks/377.npy,696,767,1,696,1.1020114942528736,696.0,False
train,forged,37708,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37708.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37708.npy,589,512,2,589,0.8692699490662139,294.5,False
train,forged,37735,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37735.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37735.npy,2592,3888,1,2592,1.5,2592.0,False
train,forged,37768,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37768.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37768.npy,512,772,1,512,1.5078125,512.0,False
train,forged,37783,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37783.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37783.npy,251,483,2,251,1.9243027888446216,125.5,False
train,forged,37802,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37802.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37802.npy,1024,1024,1,1024,1.0,1024.0,False
train,forged,37816,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37816.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37816.npy,121,963,2,121,7.958677685950414,60.5,False
train,forged,37817,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37817.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37817.npy,447,373,2,447,0.8344519015659956,223.5,False
train,forged,37827,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37827.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37827.npy,419,1539,1,419,3.6730310262529833,419.0,False
train,forged,37830,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37830.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37830.npy,256,256,1,256,1.0,256.0,False
train,forged,3785,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3785.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3785.npy,501,98,1,501,0.19560878243512975,501.0,False
train,forged,37855,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37855.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37855.npy,515,512,1,515,0.9941747572815534,515.0,False
train,forged,37856,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37856.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37856.npy,264,241,2,264,0.9128787878787878,132.0,False
train,forged,37857,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37857.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37857.npy,119,761,1,119,6.394957983193278,119.0,False
train,forged,37880,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37880.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37880.npy,246,226,2,246,0.9186991869918699,123.0,False
train,forged,37894,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37894.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37894.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,37902,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37902.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37902.npy,360,360,1,360,1.0,360.0,False
train,forged,37903,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37903.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37903.npy,256,320,1,256,1.25,256.0,False
train,forged,37909,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37909.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37909.npy,512,640,1,512,1.25,512.0,False
train,forged,37912,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37912.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37912.npy,118,843,1,118,7.1440677966101696,118.0,False
train,forged,37921,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37921.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37921.npy,638,686,3,638,1.0752351097178683,212.66666666666666,False
train,forged,37934,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37934.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37934.npy,256,256,1,256,1.0,256.0,False
train,forged,37942,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37942.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37942.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,3795,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3795.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3795.npy,256,320,1,256,1.25,256.0,False
train,forged,37966,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37966.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37966.npy,360,360,1,360,1.0,360.0,False
train,forged,37975,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37975.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37975.npy,81,726,1,81,8.962962962962964,81.0,False
train,forged,37980,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37980.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37980.npy,68,391,1,68,5.75,68.0,False
train,forged,38034,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38034.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38034.npy,475,469,1,475,0.9873684210526316,475.0,False
train,forged,38038,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38038.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38038.npy,102,986,1,102,9.666666666666666,102.0,False
train,forged,38055,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38055.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38055.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,3811,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3811.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3811.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,38129,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38129.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38129.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,38136,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38136.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38136.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,38160,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38160.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38160.npy,264,1267,1,264,4.799242424242424,264.0,False
train,forged,38205,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38205.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38205.npy,256,256,1,256,1.0,256.0,False
train,forged,38228,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38228.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38228.npy,1912,2568,2,1912,1.3430962343096233,956.0,False
train,forged,3824,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3824.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3824.npy,134,1398,1,134,10.432835820895523,134.0,False
train,forged,38256,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38256.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38256.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,3826,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3826.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3826.npy,512,648,1,512,1.265625,512.0,False
train,forged,38283,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38283.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38283.npy,3888,2592,1,3888,0.6666666666666666,3888.0,False
train,forged,38285,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38285.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38285.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,38292,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38292.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38292.npy,256,256,2,256,1.0,128.0,False
train,forged,38294,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38294.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38294.npy,939,1049,1,939,1.1171458998935038,939.0,False
train,forged,38339,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38339.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38339.npy,256,256,1,256,1.0,256.0,False
train,forged,38396,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38396.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38396.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,384,/content/drive/MyDrive/Scientific Image Data/train_images/forged/384.png,/content/drive/MyDrive/Scientific Image Data/train_masks/384.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,38409,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38409.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38409.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,38440,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38440.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38440.npy,256,320,1,256,1.25,256.0,False
train,forged,38456,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38456.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38456.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,38471,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38471.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38471.npy,256,256,3,256,1.0,85.33333333333333,False
train,forged,38481,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38481.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38481.npy,79,482,1,79,6.10126582278481,79.0,False
train,forged,38484,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38484.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38484.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,38486,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38486.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38486.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,38495,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38495.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38495.npy,145,1544,1,145,10.648275862068965,145.0,False
train,forged,38500,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38500.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38500.npy,256,256,3,256,1.0,85.33333333333333,False
train,forged,38521,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38521.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38521.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,38534,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38534.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38534.npy,666,1000,2,666,1.5015015015015014,333.0,False
train,forged,38548,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38548.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38548.npy,1024,1280,1,1024,1.25,1024.0,False
train,forged,38567,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38567.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38567.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,38582,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38582.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38582.npy,256,256,1,256,1.0,256.0,False
train,forged,38613,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38613.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38613.npy,256,256,1,256,1.0,256.0,False
train,forged,38625,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38625.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38625.npy,256,256,3,256,1.0,85.33333333333333,False
train,forged,38633,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38633.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38633.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,38660,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38660.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38660.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,38667,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38667.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38667.npy,360,360,1,360,1.0,360.0,False
train,forged,38679,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38679.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38679.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,38698,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38698.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38698.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,38699,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38699.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38699.npy,256,256,1,256,1.0,256.0,False
train,forged,38780,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38780.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38780.npy,1024,1024,1,1024,1.0,1024.0,False
train,forged,3880,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3880.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3880.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,38800,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38800.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38800.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,38842,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38842.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38842.npy,360,360,1,360,1.0,360.0,False
train,forged,38913,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38913.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38913.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,38945,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38945.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38945.npy,256,256,2,256,1.0,128.0,False
train,forged,3895,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3895.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3895.npy,516,512,3,516,0.9922480620155039,172.0,False
