sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match,total_pixels,num_unique_values,positive_pixels,positive_ratio,mask_size_group,label,pair_status,stratify_key,split
train,forged,2230,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2230.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2230.npy,479.0,283.0,1.0,479.0,0.5908141962421712,479.0,False,135557.0,2.0,8666.0,0.06392882698790915,large,1,,forged_large,train
train,authentic,10939,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/10939.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,51954,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/51954.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,12115,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/12115.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,38780,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38780.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38780.npy,1024.0,1024.0,1.0,1024.0,1.0,1024.0,False,1048576.0,2.0,886.0,0.0008449554443359375,tiny,1,,forged_tiny,train
train,forged,7210,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7210.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7210.npy,520.0,696.0,2.0,520.0,1.3384615384615384,260.0,False,361920.0,2.0,2906.0,0.008029398762157382,small,1,,forged_small,train
train,forged,32880,/content/drive/MyDrive/Scientific Image Data/train_images/forged/32880.png,/content/drive/MyDrive/Scientific Image Data/train_masks/32880.npy,512.0,512.0,2.0,512.0,1.0,256.0,False,262144.0,2.0,2856.0,0.010894775390625,medium,1,,forged_medium,train
train,forged,34527,/content/drive/MyDrive/Scientific Image Data/train_images/forged/34527.png,/content/drive/MyDrive/Scientific Image Data/train_masks/34527.npy,512.0,724.0,1.0,512.0,1.4140625,512.0,False,370688.0,2.0,58219.0,0.15705660825276244,large,1,,forged_large,train
train,authentic,37400,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37400.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,38660,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38660.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38660.npy,520.0,696.0,2.0,520.0,1.3384615384615384,260.0,False,361920.0,2.0,4884.0,0.013494694960212201,medium,1,,forged_medium,train
train,forged,58339,/content/drive/MyDrive/Scientific Image Data/train_images/forged/58339.png,/content/drive/MyDrive/Scientific Image Data/train_masks/58339.npy,256.0,320.0,2.0,256.0,1.25,128.0,False,81920.0,2.0,3077.0,0.03756103515625,medium,1,,forged_medium,train
train,authentic,15579,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15579.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,57078,/content/drive/MyDrive/Scientific Image Data/train_images/forged/57078.png,/content/drive/MyDrive/Scientific Image Data/train_masks/57078.npy,124.0,609.0,1.0,124.0,4.911290322580645,124.0,False,75516.0,2.0,23562.0,0.3120133481646274,large,1,,forged_large,train
train,forged,46935,/content/drive/MyDrive/Scientific Image Data/train_images/forged/46935.png,/content/drive/MyDrive/Scientific Image Data/train_masks/46935.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,844.0,0.010302734375,medium,1,,forged_medium,train
train,forged,33689,/content/drive/MyDrive/Scientific Image Data/train_images/forged/33689.png,/content/drive/MyDrive/Scientific Image Data/train_masks/33689.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,559.0,0.0085296630859375,small,1,,forged_small,train
train,forged,3672,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3672.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3672.npy,1024.0,1280.0,1.0,1024.0,1.25,1024.0,False,1310720.0,2.0,6270.0,0.00478363037109375,small,1,,forged_small,train
train,forged,48390,/content/drive/MyDrive/Scientific Image Data/train_images/forged/48390.png,/content/drive/MyDrive/Scientific Image Data/train_masks/48390.npy,1024.0,1024.0,1.0,1024.0,1.0,1024.0,False,1048576.0,2.0,28166.0,0.026861190795898438,medium,1,,forged_medium,train
train,forged,2293,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2293.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2293.npy,909.0,898.0,2.0,909.0,0.9878987898789879,454.5,False,816282.0,2.0,13172.0,0.016136580250452663,medium,1,,forged_medium,train
train,authentic,28061,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28061.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,30408,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30408.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30408.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,275.0,0.0041961669921875,small,1,,forged_small,train
train,authentic,24268,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24268.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,61744,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61744.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61744.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,669.0,0.002552032470703125,small,1,,forged_small,train
supplemental,forged,15257,/content/drive/MyDrive/Scientific Image Data/supplemental_images/15257.png,/content/drive/MyDrive/Scientific Image Data/supplemental_masks/15257.npy,2790.0,1702.0,2.0,2790.0,0.6100358422939068,1395.0,False,4748580.0,2.0,7586.0,0.0015975302090309102,small,1,,forged_small,train
train,forged,62029,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62029.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62029.npy,520.0,696.0,1.0,520.0,1.3384615384615384,520.0,False,361920.0,2.0,2569.0,0.0070982537577365164,small,1,,forged_small,train
train,forged,25067,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25067.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25067.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,3839.0,0.0019994791666666668,small,1,,forged_small,train
train,authentic,4858,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4858.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,37280,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37280.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,16219,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16219.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,56145,/content/drive/MyDrive/Scientific Image Data/train_images/forged/56145.png,/content/drive/MyDrive/Scientific Image Data/train_masks/56145.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,6992.0,0.0036416666666666667,small,1,,forged_small,train
train,forged,27195,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27195.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27195.npy,187.0,991.0,1.0,187.0,5.2994652406417115,187.0,False,185317.0,2.0,46598.0,0.2514502177350162,large,1,,forged_large,train
train,forged,14114,/content/drive/MyDrive/Scientific Image Data/train_images/forged/14114.png,/content/drive/MyDrive/Scientific Image Data/train_masks/14114.npy,666.0,1000.0,2.0,666.0,1.5015015015015014,333.0,False,666000.0,2.0,53096.0,0.07972372372372373,large,1,,forged_large,train
train,authentic,44838,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/44838.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,27620,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27620.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,58252,/content/drive/MyDrive/Scientific Image Data/train_images/forged/58252.png,/content/drive/MyDrive/Scientific Image Data/train_masks/58252.npy,64.0,434.0,1.0,64.0,6.78125,64.0,False,27776.0,2.0,2610.0,0.09396601382488479,large,1,,forged_large,train
train,forged,62767,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62767.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62767.npy,128.0,813.0,1.0,128.0,6.3515625,128.0,False,104064.0,2.0,5058.0,0.04860470479704797,medium,1,,forged_medium,train
train,authentic,45889,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/45889.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,58876,/content/drive/MyDrive/Scientific Image Data/train_images/forged/58876.png,/content/drive/MyDrive/Scientific Image Data/train_masks/58876.npy,874.0,308.0,1.0,874.0,0.3524027459954233,874.0,False,269192.0,2.0,3758.0,0.01396029599690927,medium,1,,forged_medium,train
train,forged,60046,/content/drive/MyDrive/Scientific Image Data/train_images/forged/60046.png,/content/drive/MyDrive/Scientific Image Data/train_masks/60046.npy,520.0,696.0,1.0,520.0,1.3384615384615384,520.0,False,361920.0,2.0,1616.0,0.004465075154730327,small,1,,forged_small,train
train,authentic,64750,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64750.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,53963,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53963.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53963.npy,70.0,632.0,1.0,70.0,9.028571428571428,70.0,False,44240.0,2.0,10414.0,0.23539783001808318,large,1,,forged_large,train
train,authentic,2966,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2966.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,44555,/content/drive/MyDrive/Scientific Image Data/train_images/forged/44555.png,/content/drive/MyDrive/Scientific Image Data/train_masks/44555.npy,311.0,706.0,1.0,311.0,2.270096463022508,311.0,False,219566.0,2.0,15336.0,0.06984687975369593,large,1,,forged_large,train
train,authentic,11206,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/11206.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,9651,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/9651.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,36840,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36840.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,48562,/content/drive/MyDrive/Scientific Image Data/train_images/forged/48562.png,/content/drive/MyDrive/Scientific Image Data/train_masks/48562.npy,520.0,696.0,1.0,520.0,1.3384615384615384,520.0,False,361920.0,2.0,3830.0,0.010582449160035368,medium,1,,forged_medium,train
train,authentic,14170,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/14170.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,384,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/384.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,52207,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/52207.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,54386,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54386.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54386.npy,486.0,487.0,1.0,486.0,1.0020576131687242,486.0,False,236682.0,2.0,5952.0,0.025147666489213374,medium,1,,forged_medium,train
train,forged,17555,/content/drive/MyDrive/Scientific Image Data/train_images/forged/17555.png,/content/drive/MyDrive/Scientific Image Data/train_masks/17555.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,2354.0,0.0012260416666666667,small,1,,forged_small,train
train,authentic,10799,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/10799.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,48113,/content/drive/MyDrive/Scientific Image Data/train_images/forged/48113.png,/content/drive/MyDrive/Scientific Image Data/train_masks/48113.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,234.0,0.003570556640625,small,1,,forged_small,train
train,forged,13863,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13863.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13863.npy,1024.0,1280.0,1.0,1024.0,1.25,1024.0,False,1310720.0,2.0,7223.0,0.005510711669921875,small,1,,forged_small,train
train,authentic,55651,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55651.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,19563,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/19563.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,40732,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40732.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,21239,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21239.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,26523,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26523.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,22666,/content/drive/MyDrive/Scientific Image Data/train_images/forged/22666.png,/content/drive/MyDrive/Scientific Image Data/train_masks/22666.npy,512.0,640.0,2.0,512.0,1.25,256.0,False,327680.0,2.0,3360.0,0.01025390625,medium,1,,forged_medium,train
train,forged,16097,/content/drive/MyDrive/Scientific Image Data/train_images/forged/16097.png,/content/drive/MyDrive/Scientific Image Data/train_masks/16097.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,3799.0,0.001978645833333333,small,1,,forged_small,train
train,authentic,59453,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59453.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,41600,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41600.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,55541,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55541.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,44309,/content/drive/MyDrive/Scientific Image Data/train_images/forged/44309.png,/content/drive/MyDrive/Scientific Image Data/train_masks/44309.npy,1200.0,1600.0,3.0,1200.0,1.3333333333333333,400.0,False,1920000.0,2.0,25420.0,0.013239583333333334,medium,1,,forged_medium,train
train,authentic,43810,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43810.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,60265,/content/drive/MyDrive/Scientific Image Data/train_images/forged/60265.png,/content/drive/MyDrive/Scientific Image Data/train_masks/60265.npy,1024.0,1024.0,1.0,1024.0,1.0,1024.0,False,1048576.0,2.0,9639.0,0.009192466735839844,small,1,,forged_small,train
train,authentic,31826,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/31826.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,55025,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55025.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,40974,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40974.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40974.npy,1024.0,1024.0,1.0,1024.0,1.0,1024.0,False,1048576.0,2.0,4607.0,0.004393577575683594,small,1,,forged_small,train
train,forged,56712,/content/drive/MyDrive/Scientific Image Data/train_images/forged/56712.png,/content/drive/MyDrive/Scientific Image Data/train_masks/56712.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,1436.0,0.02191162109375,medium,1,,forged_medium,train
train,authentic,38582,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38582.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,7282,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7282.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7282.npy,76.0,393.0,1.0,76.0,5.171052631578948,76.0,False,29868.0,2.0,1782.0,0.05966251506629169,large,1,,forged_large,train
train,forged,22959,/content/drive/MyDrive/Scientific Image Data/train_images/forged/22959.png,/content/drive/MyDrive/Scientific Image Data/train_masks/22959.npy,512.0,512.0,3.0,512.0,1.0,170.66666666666666,False,262144.0,2.0,1385.0,0.005283355712890625,small,1,,forged_small,train
train,authentic,30748,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/30748.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,56311,/content/drive/MyDrive/Scientific Image Data/train_images/forged/56311.png,/content/drive/MyDrive/Scientific Image Data/train_masks/56311.npy,131.0,541.0,1.0,131.0,4.129770992366412,131.0,False,70871.0,2.0,1057.0,0.014914421977959955,medium,1,,forged_medium,train
train,authentic,20409,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/20409.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,7713,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7713.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7713.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,350.0,0.005340576171875,small,1,,forged_small,train
