sample_source,sample_type,sample_id,image_path,mask_path,mask_height,mask_width,total_pixels,unique_values,num_unique_values,positive_pixels,positive_ratio,mask_size_group
train,forged,42097,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42097.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42097.npy,666,1000,666000,"[0, 1]",2,33120,0.04972972972972973,medium
train,forged,42118,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42118.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42118.npy,256,256,65536,"[0, 1]",2,152,0.0023193359375,small
train,forged,42121,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42121.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42121.npy,1200,1600,1920000,"[0, 1]",2,7744,0.004033333333333333,small
train,forged,42187,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42187.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42187.npy,108,715,77220,"[0, 1]",2,8022,0.10388500388500388,large
train,forged,422,/content/drive/MyDrive/Scientific Image Data/train_images/forged/422.png,/content/drive/MyDrive/Scientific Image Data/train_masks/422.npy,520,696,361920,"[0, 1]",2,3766,0.010405614500442086,medium
train,forged,42203,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42203.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42203.npy,125,518,64750,"[0, 1]",2,15680,0.24216216216216216,large
train,forged,4221,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4221.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4221.npy,1225,1599,1958775,"[0, 1]",2,1353,0.0006907378335949764,tiny
train,forged,4222,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4222.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4222.npy,513,512,262656,"[0, 1]",2,49159,0.18716115375243664,large
train,forged,42246,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42246.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42246.npy,512,555,284160,"[0, 1]",2,17135,0.06030053490990991,large
train,forged,42266,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42266.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42266.npy,256,256,65536,"[0, 1]",2,354,0.005401611328125,small
train,forged,42268,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42268.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42268.npy,123,570,70110,"[0, 1]",2,10053,0.14338896020539152,large
train,forged,42287,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42287.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42287.npy,256,256,65536,"[0, 1]",2,98,0.001495361328125,small
train,forged,42289,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42289.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42289.npy,215,816,175440,"[0, 1]",2,1153,0.006572047423620611,small
train,forged,42305,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42305.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42305.npy,520,696,361920,"[0, 1]",2,510,0.0014091511936339522,small
train,forged,42308,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42308.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42308.npy,512,598,306176,"[0, 1]",2,31545,0.10302897679765886,large
train,forged,42333,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42333.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42333.npy,479,923,442117,"[0, 1]",2,922,0.0020854208275185074,small
train,forged,42340,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42340.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42340.npy,512,779,398848,"[0, 1]",2,18790,0.04711067875481387,medium
train,forged,42385,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42385.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42385.npy,107,1411,150977,"[0, 1]",2,11826,0.07832981182564232,large
train,forged,42391,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42391.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42391.npy,479,923,442117,"[0, 1]",2,1892,0.004279410201372035,small
train,forged,42419,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42419.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42419.npy,360,360,129600,"[0, 1]",2,5706,0.04402777777777778,medium
train,forged,42427,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42427.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42427.npy,1200,1600,1920000,"[0, 1]",2,9641,0.005021354166666667,small
train,forged,42443,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42443.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42443.npy,1200,1600,1920000,"[0, 1]",2,3732,0.00194375,small
train,forged,42461,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42461.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42461.npy,95,620,58900,"[0, 1]",2,4386,0.07446519524617996,large
train,forged,42498,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42498.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42498.npy,512,517,264704,"[0, 1]",2,9606,0.0362895913926499,medium
train,forged,42512,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42512.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42512.npy,512,512,262144,"[0, 1]",2,1043,0.003978729248046875,small
train,forged,42528,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42528.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42528.npy,256,256,65536,"[0, 1]",2,517,0.0078887939453125,small
train,forged,42630,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42630.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42630.npy,256,256,65536,"[0, 1]",2,323,0.0049285888671875,small
train,forged,42632,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42632.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42632.npy,666,1000,666000,"[0, 1]",2,68024,0.10213813813813814,large
train,forged,42641,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42641.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42641.npy,360,360,129600,"[0, 1]",2,5945,0.04587191358024691,medium
train,forged,42698,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42698.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42698.npy,125,1267,158375,"[0, 1]",2,10666,0.06734648776637726,large
train,forged,427,/content/drive/MyDrive/Scientific Image Data/train_images/forged/427.png,/content/drive/MyDrive/Scientific Image Data/train_masks/427.npy,94,366,34404,"[0, 1]",2,5418,0.1574816881757935,large
train,forged,42735,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42735.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42735.npy,1200,1600,1920000,"[0, 1]",2,9477,0.0049359375,small
train,forged,42742,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42742.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42742.npy,256,256,65536,"[0, 1]",2,157,0.0023956298828125,small
train,forged,42757,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42757.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42757.npy,512,512,262144,"[0, 1]",2,2346,0.00894927978515625,small
train,forged,42776,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42776.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42776.npy,375,364,136500,"[0, 1]",2,665,0.004871794871794872,small
train,forged,42801,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42801.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42801.npy,97,620,60140,"[0, 1]",2,6590,0.10957765214499501,large
train,forged,42827,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42827.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42827.npy,666,1000,666000,"[0, 1]",2,70255,0.10548798798798799,large
train,forged,42832,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42832.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42832.npy,1001,124,124124,"[0, 1]",2,941,0.007581128548870484,small
train,forged,42834,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42834.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42834.npy,763,756,576828,"[0, 1]",2,5670,0.009829619921363041,small
train,forged,42886,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42886.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42886.npy,158,899,142042,"[0, 1]",2,64367,0.45315470072232156,large
train,forged,42916,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42916.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42916.npy,666,1000,666000,"[0, 1]",2,84851,0.1274039039039039,large
train,forged,42983,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42983.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42983.npy,666,1000,666000,"[0, 1]",2,55754,0.08371471471471471,large
train,forged,43085,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43085.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43085.npy,647,1355,876685,"[0, 1]",2,54924,0.06264964040675955,large
train,forged,43093,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43093.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43093.npy,666,1000,666000,"[0, 1]",2,32604,0.04895495495495496,medium
train,forged,43106,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43106.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43106.npy,1024,1280,1310720,"[0, 1]",2,4348,0.0033172607421875,small
train,forged,43120,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43120.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43120.npy,1005,431,433155,"[0, 1]",2,6174,0.014253558195103369,medium
train,forged,43128,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43128.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43128.npy,666,1000,666000,"[0, 1]",2,47620,0.0715015015015015,large
train,forged,43142,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43142.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43142.npy,360,360,129600,"[0, 1]",2,4153,0.032044753086419756,medium
train,forged,43161,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43161.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43161.npy,512,535,273920,"[0, 1]",2,1201,0.004384491822429906,small
train,forged,43168,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43168.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43168.npy,256,256,65536,"[0, 1]",2,1716,0.02618408203125,medium
train,forged,4318,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4318.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4318.npy,256,256,65536,"[0, 1]",2,1336,0.0203857421875,medium
train,forged,43193,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43193.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43193.npy,256,256,65536,"[0, 1]",2,2266,0.034576416015625,medium
train,forged,4321,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4321.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4321.npy,357,981,350217,"[0, 1]",2,36398,0.1039298492077769,large
train,forged,43222,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43222.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43222.npy,360,360,129600,"[0, 1]",2,4250,0.03279320987654321,medium
train,forged,4326,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4326.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4326.npy,360,360,129600,"[0, 1]",2,4683,0.03613425925925926,medium
train,forged,43269,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43269.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43269.npy,512,514,263168,"[0, 1]",2,29258,0.11117613083657588,large
train,forged,43270,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43270.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43270.npy,666,1000,666000,"[0, 1]",2,58445,0.08775525525525525,large
train,forged,43285,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43285.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43285.npy,64,814,52096,"[0, 1]",2,3058,0.05869932432432432,large
train,forged,43300,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43300.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43300.npy,512,558,285696,"[0, 1]",2,27253,0.09539160506272401,large
train,forged,43301,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43301.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43301.npy,91,593,53963,"[0, 1]",2,13416,0.24861479161647795,large
train,forged,43324,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43324.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43324.npy,666,1000,666000,"[0, 1]",2,86271,0.12953603603603603,large
train,forged,43340,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43340.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43340.npy,256,256,65536,"[0, 1]",2,204,0.00311279296875,small
train,forged,43368,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43368.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43368.npy,256,320,81920,"[0, 1]",2,441,0.00538330078125,small
train,forged,43391,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43391.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43391.npy,256,320,81920,"[0, 1]",2,1198,0.0146240234375,medium
train,forged,43459,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43459.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43459.npy,256,320,81920,"[0, 1]",2,675,0.00823974609375,small
train,forged,43582,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43582.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43582.npy,512,730,373760,"[0, 1]",2,7590,0.02030714897260274,medium
train,forged,43589,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43589.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43589.npy,666,1000,666000,"[0, 1]",2,23996,0.03603003003003003,medium
train,forged,43610,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43610.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43610.npy,1200,1600,1920000,"[0, 1]",2,5670,0.002953125,small
train,forged,43623,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43623.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43623.npy,1200,1600,1920000,"[0, 1]",2,1340,0.0006979166666666667,tiny
train,forged,43659,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43659.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43659.npy,185,943,174455,"[0, 1]",2,21918,0.12563698374939097,large
train,forged,43660,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43660.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43660.npy,666,1000,666000,"[0, 1]",2,112337,0.16867417417417419,large
train,forged,43703,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43703.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43703.npy,573,355,203415,"[0, 1]",2,9720,0.04778408671926849,medium
train,forged,4371,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4371.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4371.npy,379,506,191774,"[0, 1]",2,31873,0.16620084057275752,large
train,forged,43712,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43712.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43712.npy,1912,2568,4910016,"[0, 1]",2,271773,0.05535073612794744,large
train,forged,43726,/content/drive/MyDrive/Scientific Image Data/train_images/forged/43726.png,/content/drive/MyDrive/Scientific Image Data/train_masks/43726.npy,512,512,262144,"[0, 1]",2,25144,0.095916748046875,large
