sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio
train,authentic,40974,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40974.png,,1024,1024,,,1.0
train,authentic,40994,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40994.png,,512,514,,,1.00390625
train,authentic,41001,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41001.png,,512,512,,,1.0
train,authentic,41011,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41011.png,,360,360,,,1.0
train,authentic,41024,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41024.png,,3888,2592,,,0.6666666666666666
train,authentic,41037,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41037.png,,442,204,,,0.46153846153846156
train,authentic,41043,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41043.png,,666,1000,,,1.5015015015015014
train,authentic,41073,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41073.png,,360,360,,,1.0
train,authentic,41079,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41079.png,,1024,1024,,,1.0
train,authentic,41080,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41080.png,,2592,3888,,,1.5
train,authentic,41090,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41090.png,,666,1000,,,1.5015015015015014
train,authentic,41125,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41125.png,,666,1000,,,1.5015015015015014
train,authentic,41142,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41142.png,,1912,2568,,,1.3430962343096233
train,authentic,41171,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41171.png,,131,1265,,,9.65648854961832
train,authentic,41201,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41201.png,,160,543,,,3.39375
train,authentic,41227,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41227.png,,1200,1600,,,1.3333333333333333
train,authentic,41255,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41255.png,,1024,1024,,,1.0
train,authentic,41284,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41284.png,,220,259,,,1.1772727272727272
train,authentic,4129,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4129.png,,512,629,,,1.228515625
train,authentic,41295,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41295.png,,666,1000,,,1.5015015015015014
train,authentic,41322,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41322.png,,1912,2568,,,1.3430962343096233
train,authentic,414,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/414.png,,222,368,,,1.6576576576576576
train,authentic,41406,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41406.png,,493,545,,,1.105476673427992
train,authentic,41462,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41462.png,,1200,1600,,,1.3333333333333333
train,authentic,41484,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41484.png,,256,256,,,1.0
train,authentic,41499,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41499.png,,3888,2592,,,0.6666666666666666
train,authentic,41517,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41517.png,,666,1000,,,1.5015015015015014
train,authentic,41553,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41553.png,,1912,2568,,,1.3430962343096233
train,authentic,41565,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41565.png,,1912,2568,,,1.3430962343096233
train,authentic,41583,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41583.png,,512,640,,,1.25
train,authentic,41585,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41585.png,,360,360,,,1.0
train,authentic,41600,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41600.png,,512,779,,,1.521484375
train,authentic,41618,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41618.png,,360,360,,,1.0
train,authentic,41625,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41625.png,,256,256,,,1.0
train,authentic,41629,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41629.png,,256,256,,,1.0
train,authentic,41696,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41696.png,,666,1000,,,1.5015015015015014
train,authentic,41697,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41697.png,,1912,2568,,,1.3430962343096233
train,authentic,41702,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41702.png,,256,320,,,1.25
train,authentic,41719,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41719.png,,520,696,,,1.3384615384615384
train,authentic,41726,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41726.png,,360,360,,,1.0
train,authentic,41816,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41816.png,,3888,2592,,,0.6666666666666666
train,authentic,41822,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41822.png,,1912,2568,,,1.3430962343096233
train,authentic,41830,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41830.png,,3888,2592,,,0.6666666666666666
train,authentic,41852,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41852.png,,65,391,,,6.015384615384615
train,authentic,41879,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41879.png,,210,1193,,,5.680952380952381
train,authentic,41886,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41886.png,,2592,3888,,,1.5
train,authentic,41895,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41895.png,,1200,1600,,,1.3333333333333333
train,authentic,41926,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41926.png,,114,731,,,6.412280701754386
train,authentic,41930,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41930.png,,669,309,,,0.4618834080717489
train,authentic,420,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/420.png,,256,256,,,1.0
train,authentic,42034,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42034.png,,324,1878,,,5.796296296296297
train,authentic,42035,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42035.png,,2592,3888,,,1.5
train,authentic,42039,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42039.png,,512,512,,,1.0
train,authentic,42083,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42083.png,,1200,1600,,,1.3333333333333333
train,authentic,42097,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42097.png,,666,1000,,,1.5015015015015014
train,authentic,42118,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42118.png,,256,256,,,1.0
train,authentic,42187,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42187.png,,108,715,,,6.62037037037037
train,authentic,422,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/422.png,,520,696,,,1.3384615384615384
train,authentic,4221,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4221.png,,1225,1599,,,1.3053061224489797
train,authentic,4222,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4222.png,,513,512,,,0.9980506822612085
train,authentic,42246,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42246.png,,512,555,,,1.083984375
train,authentic,42266,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42266.png,,256,256,,,1.0
train,authentic,42268,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42268.png,,123,570,,,4.634146341463414
train,authentic,42287,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42287.png,,256,256,,,1.0
train,authentic,42289,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42289.png,,215,816,,,3.7953488372093025
train,authentic,42305,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42305.png,,520,696,,,1.3384615384615384
train,authentic,42308,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42308.png,,512,598,,,1.16796875
train,authentic,42333,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42333.png,,479,923,,,1.9269311064718162
train,authentic,42385,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42385.png,,107,1411,,,13.186915887850468
train,authentic,42419,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42419.png,,360,360,,,1.0
train,authentic,42427,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42427.png,,1200,1600,,,1.3333333333333333
train,authentic,42443,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42443.png,,1200,1600,,,1.3333333333333333
train,authentic,42461,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42461.png,,95,620,,,6.526315789473684
train,authentic,42498,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42498.png,,512,517,,,1.009765625
train,authentic,42512,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42512.png,,512,512,,,1.0
train,authentic,42528,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42528.png,,256,256,,,1.0
train,authentic,42630,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42630.png,,256,256,,,1.0
train,authentic,42632,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42632.png,,666,1000,,,1.5015015015015014
train,authentic,42641,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42641.png,,360,360,,,1.0
train,authentic,42698,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42698.png,,125,1267,,,10.136
train,authentic,42735,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42735.png,,1200,1600,,,1.3333333333333333
train,authentic,42742,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42742.png,,256,256,,,1.0
train,authentic,42757,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42757.png,,512,512,,,1.0
train,authentic,42776,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42776.png,,375,364,,,0.9706666666666667
train,authentic,42801,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42801.png,,97,620,,,6.391752577319588
train,authentic,42827,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42827.png,,666,1000,,,1.5015015015015014
train,authentic,42832,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42832.png,,1001,124,,,0.12387612387612387
train,authentic,42834,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42834.png,,763,756,,,0.9908256880733946
train,authentic,42886,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42886.png,,158,899,,,5.689873417721519
train,authentic,42916,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42916.png,,666,1000,,,1.5015015015015014
train,authentic,42983,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42983.png,,666,1000,,,1.5015015015015014
train,authentic,43085,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43085.png,,647,1355,,,2.0942812982998453
train,authentic,43093,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43093.png,,666,1000,,,1.5015015015015014
train,authentic,43120,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43120.png,,1005,431,,,0.42885572139303485
train,authentic,43128,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43128.png,,666,1000,,,1.5015015015015014
train,authentic,43142,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43142.png,,360,360,,,1.0
train,authentic,43161,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43161.png,,512,535,,,1.044921875
train,authentic,4318,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4318.png,,256,256,,,1.0
train,authentic,4321,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4321.png,,357,981,,,2.7478991596638656
train,authentic,43222,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43222.png,,360,360,,,1.0
train,authentic,4326,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4326.png,,360,360,,,1.0
train,authentic,43269,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43269.png,,512,514,,,1.00390625
train,authentic,43270,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43270.png,,666,1000,,,1.5015015015015014
train,authentic,43285,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43285.png,,64,814,,,12.71875
train,authentic,43300,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43300.png,,512,558,,,1.08984375
train,authentic,43324,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43324.png,,666,1000,,,1.5015015015015014
train,authentic,43340,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43340.png,,256,256,,,1.0
train,authentic,43368,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43368.png,,256,320,,,1.25
train,authentic,43391,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43391.png,,256,320,,,1.25
train,authentic,43459,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43459.png,,256,320,,,1.25
train,authentic,43582,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43582.png,,512,730,,,1.42578125
train,authentic,43589,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43589.png,,666,1000,,,1.5015015015015014
train,authentic,43610,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43610.png,,1200,1600,,,1.3333333333333333
train,authentic,43623,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43623.png,,1200,1600,,,1.3333333333333333
train,authentic,43659,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43659.png,,185,943,,,5.097297297297297
train,authentic,43660,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43660.png,,666,1000,,,1.5015015015015014
train,authentic,4371,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4371.png,,379,506,,,1.3350923482849604
train,authentic,43712,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43712.png,,1912,2568,,,1.3430962343096233
train,authentic,43760,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43760.png,,512,779,,,1.521484375
train,authentic,43787,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43787.png,,1024,1280,,,1.25
