filename,filepath,label,width,height,channels,pixels,megapixels,aspect_ratio,brightness,contrast,entropy,r_mean,r_std,g_mean,g_std,b_mean,b_std,noise_mean,noise_std,ela_mean,ela_std,ela_max,fft_center,fft_total
60527.png,train_images\authentic\60527.png,authentic,901,180,3,162180,0.1622,5.0056,227.61,41.41,5.3258,227.07,41.6,227.61,41.41,228.3,40.74,0.4911,0.5493,0.5782,0.648,5.0,11.2725,5.3719
60539.png,train_images\authentic\60539.png,authentic,696,520,3,361920,0.3619,1.3385,2.05,7.29,1.5966,6.5,22.56,0.0,0.0,1.0,10.75,0.3684,1.1764,0.7322,2.6819,113.0,10.9566,6.3101
6060.png,train_images\authentic\6060.png,authentic,726,119,3,86394,0.0864,6.1008,167.09,72.51,6.5611,167.09,72.51,167.09,72.51,167.09,72.51,1.3095,3.8619,0.4837,0.5824,6.0,10.6046,5.3499
60687.png,train_images\authentic\60687.png,authentic,1024,1024,3,1048576,1.0486,1.0,108.23,44.95,7.3707,133.89,39.37,86.4,48.23,153.38,50.1,5.708,5.12,3.6907,3.5097,53.0,13.7467,8.2831
60701.png,train_images\authentic\60701.png,authentic,1000,666,3,666000,0.666,1.5015,111.03,43.98,7.2418,96.37,61.12,119.0,40.65,108.44,38.04,6.3639,6.9591,3.2534,2.6416,30.0,12.691,8.6585
60705.png,train_images\authentic\60705.png,authentic,512,512,3,262144,0.2621,1.0,186.93,27.27,6.7531,201.76,27.75,177.7,29.21,195.55,23.45,5.4373,4.6093,1.5624,1.5738,18.0,11.7649,7.5635
60760.png,train_images\authentic\60760.png,authentic,1000,666,3,666000,0.666,1.5015,88.44,36.89,6.8905,67.5,53.2,97.49,36.57,96.69,41.23,5.7856,5.9054,3.0316,2.5417,29.0,12.6316,8.5353
60829.png,train_images\authentic\60829.png,authentic,194,173,3,33562,0.0336,1.1214,148.06,49.67,7.6168,169.11,44.51,131.1,53.76,180.22,51.4,5.7532,5.3395,3.1838,3.1234,36.0,10.7437,6.3198
60867.png,train_images\authentic\60867.png,authentic,2592,3888,3,10077696,10.0777,0.6667,179.0,28.38,6.3732,161.35,34.74,199.31,32.67,120.76,40.23,1.0688,1.7618,1.1903,1.1633,25.0,14.9292,8.3013
60927.png,train_images\authentic\60927.png,authentic,74,173,3,12802,0.0128,0.4277,202.63,42.85,6.8942,217.2,32.36,193.5,49.19,211.41,41.88,4.9037,4.637,3.7437,3.5059,37.0,9.2319,5.9709
60947.png,train_images\authentic\60947.png,authentic,3888,2592,3,10077696,10.0777,1.5,168.43,46.15,6.4455,145.61,40.38,189.06,54.65,122.07,42.27,1.0306,1.9779,1.3059,1.2263,33.0,15.521,8.2718
60954.png,train_images\authentic\60954.png,authentic,1401,222,3,311022,0.311,6.3108,37.03,52.59,5.1014,37.03,52.59,37.03,52.59,37.03,52.59,0.2701,0.5888,0.1475,0.3556,2.0,11.738,4.6073
60986.png,train_images\authentic\60986.png,authentic,515,157,3,80855,0.0809,3.2803,156.61,15.49,3.6222,156.61,15.49,156.61,15.49,156.61,15.49,1.2369,0.9956,1.0228,0.8868,8.0,10.0592,5.9424
60993.png,train_images\authentic\60993.png,authentic,2568,1912,3,4910016,4.91,1.3431,41.54,24.96,5.4568,41.54,24.96,41.54,24.96,41.54,24.96,0.4582,0.3677,0.4478,0.533,5.0,15.0136,6.835
610.png,train_images\authentic\610.png,authentic,497,185,3,91945,0.0919,2.6865,55.04,26.01,5.9362,64.0,32.14,23.36,26.43,194.67,25.27,1.7242,2.1154,1.8754,1.8194,22.0,11.0378,5.9208
61022.png,train_images\authentic\61022.png,authentic,320,256,3,81920,0.0819,1.25,172.77,45.93,6.6727,182.71,34.11,163.2,57.29,196.0,22.43,1.6619,1.7041,2.8768,2.599,39.0,11.6043,5.6419
6103.png,train_images\authentic\6103.png,authentic,538,209,3,112442,0.1124,2.5742,226.13,36.53,5.7253,226.13,36.53,226.13,36.53,226.13,36.53,0.486,0.4401,0.3603,0.4986,3.0,10.6048,4.9368
61030.png,train_images\authentic\61030.png,authentic,344,211,3,72584,0.0726,1.6303,170.7,52.42,6.862,193.16,40.74,148.89,65.39,223.91,26.99,2.435,2.7756,2.8508,2.8322,31.0,11.4131,6.249
61072.png,train_images\authentic\61072.png,authentic,256,256,3,65536,0.0655,1.0,4.87,9.16,2.4133,4.87,9.16,4.87,9.16,4.87,9.16,0.5435,0.8123,0.4507,0.5595,5.0,9.6816,5.2206
61078.png,train_images\authentic\61078.png,authentic,338,318,3,107484,0.1075,1.0629,109.22,51.82,7.5151,140.15,43.85,88.74,55.24,133.49,58.7,4.4756,4.318,3.1071,3.1085,40.0,11.8706,6.7001
6111.png,train_images\authentic\6111.png,authentic,640,512,3,327680,0.3277,1.25,5.02,11.24,3.0806,5.02,11.24,5.02,11.24,5.02,11.24,1.0866,1.1841,0.7864,0.9783,16.0,11.562,6.7204
61166.png,train_images\authentic\61166.png,authentic,512,512,3,262144,0.2621,1.0,154.74,80.71,6.6857,154.74,80.71,154.74,80.71,154.74,80.71,2.9009,4.1035,1.4754,1.2576,12.0,12.8217,7.3185
6117.png,train_images\authentic\6117.png,authentic,757,116,3,87812,0.0878,6.5259,164.02,56.46,5.6231,164.02,56.46,164.02,56.46,164.02,56.46,1.7315,2.1461,1.1417,0.9961,11.0,10.1349,6.2309
61212.png,train_images\authentic\61212.png,authentic,265,398,3,105470,0.1055,0.6658,119.42,36.0,6.9849,124.31,41.27,98.46,38.39,214.51,25.12,4.4954,5.0391,3.4018,3.4227,45.0,11.3031,6.7688
61221.png,train_images\authentic\61221.png,authentic,632,512,3,323584,0.3236,1.2344,126.61,42.79,6.2588,126.61,42.79,126.61,42.79,126.61,42.79,1.3452,3.4876,0.4854,0.6545,12.0,12.3615,6.4866
61270.png,train_images\authentic\61270.png,authentic,360,360,3,129600,0.1296,1.0,11.1,9.87,3.2641,11.1,9.87,11.1,9.87,11.1,9.87,0.4474,0.4766,0.3881,0.5355,5.0,10.2897,5.4082
61298.png,train_images\authentic\61298.png,authentic,3888,2592,3,10077696,10.0777,1.5,180.36,31.37,6.5675,154.02,41.19,203.69,39.2,129.42,41.17,1.2764,2.0628,1.3109,1.3053,25.0,15.1681,8.503
6130.png,train_images\authentic\6130.png,authentic,1000,666,3,666000,0.666,1.5015,158.88,49.19,7.0905,192.77,39.28,150.54,54.01,112.75,56.08,5.3269,4.4973,2.7673,2.5512,30.0,13.1839,8.0137
61326.png,train_images\authentic\61326.png,authentic,512,512,3,262144,0.2621,1.0,192.21,48.4,7.2432,195.6,44.31,186.03,52.87,215.17,40.38,5.8843,5.7917,3.2927,3.2973,50.0,12.5581,7.6008
61338.png,train_images\authentic\61338.png,authentic,320,256,3,81920,0.0819,1.25,150.16,28.05,6.7185,194.47,19.38,120.23,36.18,188.02,21.38,1.62,1.5831,1.9141,1.7362,21.0,10.8425,5.7891
61355.png,train_images\authentic\61355.png,authentic,576,363,3,209088,0.2091,1.5868,154.17,39.42,7.2921,161.51,39.87,136.88,44.92,223.92,24.06,5.4556,4.9769,4.0361,3.9385,51.0,11.9338,7.1316
61450.png,train_images\authentic\61450.png,authentic,1000,666,3,666000,0.666,1.5015,85.2,40.71,6.6838,65.97,58.91,95.79,37.71,81.14,36.88,3.4959,5.0963,1.9516,1.8008,31.0,12.9218,7.8485
61492.png,train_images\authentic\61492.png,authentic,1600,1200,3,1920000,1.92,1.3333,1.46,4.74,2.1111,3.08,6.37,0.89,4.78,0.06,0.7,0.3283,0.5449,0.503,0.709,29.0,12.1888,6.5224
61506.png,train_images\authentic\61506.png,authentic,1000,666,3,666000,0.666,1.5015,167.25,50.88,7.2893,195.61,36.77,159.99,59.46,130.14,57.61,5.5871,5.1973,3.0024,2.7904,34.0,12.9533,8.1864
61540.png,train_images\authentic\61540.png,authentic,256,256,3,65536,0.0655,1.0,4.17,6.05,2.1883,4.17,6.05,4.17,6.05,4.17,6.05,0.4659,0.5635,0.4206,0.532,5.0,9.3549,5.1045
61566.png,train_images\authentic\61566.png,authentic,320,256,3,81920,0.0819,1.25,149.45,33.45,6.238,161.2,28.21,134.1,41.64,197.74,7.54,1.1609,1.5479,1.5676,1.5729,23.0,11.0603,5.7063
6159.png,train_images\authentic\6159.png,authentic,256,256,3,65536,0.0655,1.0,7.48,13.02,3.3071,7.48,13.02,7.48,13.02,7.48,13.02,0.4241,0.7879,0.3067,0.5474,6.0,10.159,5.2024
61595.png,train_images\authentic\61595.png,authentic,2568,1912,3,4910016,4.91,1.3431,25.3,14.36,4.7126,25.3,14.36,25.3,14.36,25.3,14.36,0.4032,0.3016,0.4001,0.5067,4.0,14.5047,6.6611
6164.png,train_images\authentic\6164.png,authentic,591,512,3,302592,0.3026,1.1543,62.7,26.5,5.1361,62.7,26.5,62.7,26.5,62.7,26.5,2.5918,6.2871,1.2,1.159,16.0,11.9475,7.6474
61674.png,train_images\authentic\61674.png,authentic,1000,666,3,666000,0.666,1.5015,143.74,56.08,7.1992,164.65,57.38,140.44,58.93,105.78,51.2,5.963,5.4553,3.6327,3.1995,39.0,13.2325,8.3297
61741.png,train_images\authentic\61741.png,authentic,1413,475,3,671175,0.6712,2.9747,184.66,10.74,4.2434,184.66,10.74,184.66,10.74,184.66,10.74,1.9323,1.8723,1.0509,0.8958,7.0,12.2256,6.9035
61744.png,train_images\authentic\61744.png,authentic,512,512,3,262144,0.2621,1.0,191.53,26.59,6.3582,205.09,21.89,183.19,31.3,198.92,26.56,2.9117,3.1598,2.0971,2.2668,51.0,11.8713,7.0521
61868.png,train_images\authentic\61868.png,authentic,684,512,3,350208,0.3502,1.3359,88.65,53.19,6.7405,88.65,53.19,88.65,53.19,88.65,53.19,4.0252,4.814,2.0071,1.6487,15.0,12.6696,7.8875
6187.png,train_images\authentic\6187.png,authentic,1382,163,3,225266,0.2253,8.4785,184.9,77.41,6.2849,184.93,77.35,184.9,77.41,184.9,77.41,2.3143,10.1443,0.3896,0.5307,5.0,11.9355,5.1931
61883.png,train_images\authentic\61883.png,authentic,515,512,3,263680,0.2637,1.0059,77.99,25.12,6.3102,77.99,25.12,77.99,25.12,77.99,25.12,2.3438,3.4876,0.8259,0.7908,10.0,11.7541,6.7391
6190.png,train_images\authentic\6190.png,authentic,320,256,3,81920,0.0819,1.25,144.34,40.09,6.2362,157.55,33.99,127.34,49.77,197.28,8.16,1.1594,1.3957,1.723,1.7093,22.0,11.0473,5.6669
61903.png,train_images\authentic\61903.png,authentic,360,360,3,129600,0.1296,1.0,9.55,8.38,3.7108,9.55,8.38,9.55,8.38,9.55,8.38,0.4442,0.369,0.4089,0.5284,4.0,10.0831,5.303
61946.png,train_images\authentic\61946.png,authentic,320,256,3,81920,0.0819,1.25,179.44,38.78,6.2465,187.86,28.25,171.88,49.01,196.33,17.7,1.4138,1.5597,2.7811,2.5529,32.0,11.4608,5.6136
61966.png,train_images\authentic\61966.png,authentic,1000,666,3,666000,0.666,1.5015,86.66,38.25,6.5297,60.27,55.52,98.13,33.83,96.66,32.44,4.9149,6.3192,2.7689,2.3201,35.0,12.6827,8.4664
61997.png,train_images\authentic\61997.png,authentic,187,162,3,30294,0.0303,1.1543,175.78,50.01,7.4137,185.89,46.83,162.18,55.63,219.29,38.19,4.0224,3.9262,2.4021,2.4003,32.0,10.5853,6.1168
62029.png,train_images\authentic\62029.png,authentic,696,520,3,361920,0.3619,1.3385,4.7,3.85,1.8149,13.59,10.21,0.0,0.0,5.76,12.09,0.2442,0.6101,0.8991,1.7884,81.0,10.3191,5.734
62032.png,train_images\authentic\62032.png,authentic,1000,666,3,666000,0.666,1.5015,145.69,45.2,6.8991,180.36,41.87,137.65,49.73,96.04,51.21,3.1852,3.4193,2.352,2.2395,27.0,13.1093,7.8754
62064.png,train_images\authentic\62064.png,authentic,1024,1024,3,1048576,1.0486,1.0,110.06,32.4,6.952,35.99,14.56,169.16,53.88,0.0,0.0,6.9395,6.9825,6.0288,6.8428,97.0,11.8759,8.6072
62095.png,train_images\authentic\62095.png,authentic,679,79,3,53641,0.0536,8.5949,200.96,61.66,6.0732,200.96,61.66,200.96,61.66,200.96,61.66,3.7515,3.4351,1.449,1.1948,10.0,10.5935,6.2023
6212.png,train_images\authentic\6212.png,authentic,2568,1912,3,4910016,4.91,1.3431,23.47,9.37,4.5224,23.47,9.37,23.47,9.37,23.47,9.37,0.3952,0.2875,0.394,0.5024,4.0,13.979,6.6248
62151.png,train_images\authentic\62151.png,authentic,696,520,3,361920,0.3619,1.3385,5.04,8.46,2.5739,5.04,8.46,5.04,8.46,5.04,8.46,0.4113,0.5545,0.3132,0.5277,6.0,11.4302,5.8767
62164.png,train_images\authentic\62164.png,authentic,1600,1200,3,1920000,1.92,1.3333,3.29,4.96,3.0188,6.31,6.3,2.4,5.21,0.1,0.73,0.5577,0.6188,0.6144,0.7579,35.0,12.1526,6.7741
62195.png,train_images\authentic\62195.png,authentic,687,512,3,351744,0.3517,1.3418,135.49,32.1,6.5243,135.49,32.1,135.49,32.1,135.49,32.1,2.9429,2.4542,0.9382,0.8475,8.0,12.1891,6.7023
62249.png,train_images\authentic\62249.png,authentic,512,512,3,262144,0.2621,1.0,90.9,39.05,5.6124,90.9,39.05,90.9,39.05,90.9,39.05,4.4472,6.3234,1.438,1.2371,16.0,12.0943,7.5382
62273.png,train_images\authentic\62273.png,authentic,2592,3888,3,10077696,10.0777,0.6667,182.79,29.23,6.3084,163.3,32.24,204.68,34.95,121.26,40.83,1.0157,1.6275,1.163,1.1456,23.0,15.0763,8.2369
62284.png,train_images\authentic\62284.png,authentic,1578,131,3,206718,0.2067,12.0458,216.67,39.4,5.1042,216.55,39.36,216.67,39.4,216.55,39.36,0.8076,1.1606,0.5338,0.6297,6.0,11.5153,5.4879
62327.png,train_images\authentic\62327.png,authentic,1600,1200,3,1920000,1.92,1.3333,6.12,4.3,3.3834,10.6,5.71,5.01,4.37,0.19,0.7,0.6802,0.6065,0.7526,0.8228,29.0,12.0864,6.846
62330.png,train_images\authentic\62330.png,authentic,1600,1200,3,1920000,1.92,1.3333,2.46,4.25,2.4851,5.19,5.57,1.57,4.35,0.06,0.62,0.4876,0.5304,0.5723,0.7108,31.0,12.1582,6.6524
62358.png,train_images\authentic\62358.png,authentic,1384,1028,3,1422752,1.4228,1.3463,220.71,34.31,6.3908,220.71,34.31,220.71,34.31,220.71,34.31,2.9914,3.3587,0.4541,0.5841,8.0,12.3897,7.7261
62359.png,train_images\authentic\62359.png,authentic,1000,666,3,666000,0.666,1.5015,84.63,41.07,6.7316,65.29,57.66,93.72,37.09,88.45,36.16,3.3176,4.7734,1.9772,1.8128,27.0,12.8333,7.8363
62463.png,train_images\authentic\62463.png,authentic,3888,2592,3,10077696,10.0777,1.5,167.8,24.56,6.2801,135.58,32.37,193.43,28.75,120.39,33.97,0.9741,1.5364,1.3345,1.2197,26.0,14.7239,8.21
62504.png,train_images\authentic\62504.png,authentic,1600,1200,3,1920000,1.92,1.3333,4.08,7.04,3.3102,7.43,9.06,3.17,7.25,0.17,1.25,0.6057,0.9502,0.6508,0.8309,41.0,12.4781,7.009
62519.png,train_images\authentic\62519.png,authentic,435,123,3,53505,0.0535,3.5366,141.56,46.22,5.8005,141.56,46.22,141.56,46.22,141.56,46.22,2.63,6.6265,0.6613,0.6766,7.0,9.1934,5.5267
62623.png,train_images\authentic\62623.png,authentic,360,360,3,129600,0.1296,1.0,12.21,9.14,3.7888,12.21,9.14,12.21,9.14,12.21,9.14,0.4852,0.4264,0.4349,0.552,4.0,10.1646,5.3953
62625.png,train_images\authentic\62625.png,authentic,696,520,3,361920,0.3619,1.3385,29.99,35.4,4.3499,29.99,35.4,29.99,35.4,29.99,35.4,0.8652,1.3815,0.5846,0.7459,14.0,12.8527,6.6213
62628.png,train_images\authentic\62628.png,authentic,1600,1200,3,1920000,1.92,1.3333,3.33,5.44,2.7534,6.58,7.07,2.35,5.59,0.11,0.72,0.5883,0.5794,0.6378,0.758,27.0,12.4425,6.7707
62643.png,train_images\authentic\62643.png,authentic,1000,666,3,666000,0.666,1.5015,152.4,49.98,7.1882,188.17,53.02,147.6,54.43,83.23,52.71,4.2746,3.8645,3.1031,2.9631,39.0,13.1655,8.023
6269.png,train_images\authentic\6269.png,authentic,256,256,3,65536,0.0655,1.0,15.19,14.13,2.412,15.19,14.13,15.19,14.13,15.19,14.13,0.8309,2.0979,0.6306,0.7534,14.0,10.1457,6.0472
62733.png,train_images\authentic\62733.png,authentic,320,256,3,81920,0.0819,1.25,130.53,41.48,6.8342,146.2,34.57,110.07,51.85,194.76,8.53,1.3196,1.6218,1.8637,1.8184,21.0,11.1243,5.7531
62748.png,train_images\authentic\62748.png,authentic,632,512,3,323584,0.3236,1.2344,123.86,19.14,4.2017,123.86,19.14,123.86,19.14,123.86,19.14,0.5537,0.7465,0.3792,0.5189,4.0,12.0621,5.5378
62754.png,train_images\authentic\62754.png,authentic,1024,1024,3,1048576,1.0486,1.0,98.31,49.81,7.3336,27.24,35.22,153.61,81.62,0.0,0.0,14.0532,12.5632,9.8731,10.6825,120.0,12.7737,9.3869
62767.png,train_images\authentic\62767.png,authentic,813,128,3,104064,0.1041,6.3516,199.94,26.0,4.4427,199.94,26.0,199.94,26.0,199.94,26.0,0.7193,0.8992,0.4519,0.5473,6.0,10.8136,5.1207
62793.png,train_images\authentic\62793.png,authentic,772,512,3,395264,0.3953,1.5078,6.67,16.03,3.9357,6.67,16.03,6.67,16.03,6.67,16.03,1.3433,3.3256,0.7195,0.8364,12.0,12.0026,6.8993
62828.png,train_images\authentic\62828.png,authentic,1581,170,3,268770,0.2688,9.3,203.93,48.51,6.075,203.93,48.51,203.93,48.51,203.93,48.51,0.7463,1.5347,0.3543,0.5094,11.0,11.9989,5.6356
62833.png,train_images\authentic\62833.png,authentic,512,512,3,262144,0.2621,1.0,154.7,56.14,7.5445,154.7,56.14,154.7,56.14,154.7,56.14,13.4774,15.4011,2.1968,1.884,21.0,11.5142,8.5481
62871.png,train_images\authentic\62871.png,authentic,1600,1200,3,1920000,1.92,1.3333,5.07,3.77,3.3417,8.92,5.13,4.07,3.77,0.16,0.72,0.65,0.657,0.705,0.8182,32.0,11.9512,6.8614
62893.png,train_images\authentic\62893.png,authentic,254,178,3,45212,0.0452,1.427,137.51,42.13,7.3732,151.53,41.16,118.81,45.69,197.04,44.1,5.1349,5.0271,4.5277,4.1519,44.0,10.7566,6.6451
6301.png,train_images\authentic\6301.png,authentic,320,256,3,81920,0.0819,1.25,187.56,31.83,5.6135,189.15,22.96,183.91,40.84,202.23,14.13,1.2401,1.4827,2.7143,2.5566,32.0,11.1494,5.645
63025.png,train_images\authentic\63025.png,authentic,2568,1912,3,4910016,4.91,1.3431,60.69,21.9,5.8156,60.69,21.9,60.69,21.9,60.69,21.9,0.5166,0.406,0.497,0.5574,5.0,14.7619,6.9021
63046.png,train_images\authentic\63046.png,authentic,256,256,3,65536,0.0655,1.0,9.66,15.53,3.6845,9.66,15.53,9.66,15.53,9.66,15.53,0.5331,0.9192,0.3696,0.588,7.0,10.2674,5.3886
6309.png,train_images\authentic\6309.png,authentic,830,116,3,96280,0.0963,7.1552,172.05,75.54,6.935,172.05,75.54,172.05,75.54,172.05,75.54,0.6672,1.0371,0.5224,0.6084,15.0,9.9642,5.7698
63095.png,train_images\authentic\63095.png,authentic,2568,1912,3,4910016,4.91,1.3431,62.74,21.46,5.8423,62.74,21.46,62.74,21.46,62.74,21.46,0.5276,0.4248,0.5033,0.5612,5.0,14.6853,6.9099
63100.png,train_images\authentic\63100.png,authentic,1000,666,3,666000,0.666,1.5015,82.45,31.06,6.37,55.63,40.28,94.44,31.17,91.31,32.47,5.0535,7.7055,2.1465,2.1503,29.0,12.523,8.7058
63102.png,train_images\authentic\63102.png,authentic,256,256,3,65536,0.0655,1.0,6.39,13.61,2.6189,6.39,13.61,6.39,13.61,6.39,13.61,0.3766,0.8793,0.2398,0.5112,7.0,10.1257,5.3128
63117.png,train_images\authentic\63117.png,authentic,320,256,3,81920,0.0819,1.25,154.49,26.74,5.5189,164.17,23.54,139.6,32.8,205.82,4.92,1.4877,2.1599,1.8127,1.9521,25.0,10.9403,5.9936
63146.png,train_images\authentic\63146.png,authentic,1000,666,3,666000,0.666,1.5015,133.85,47.27,6.8399,172.79,52.12,123.79,48.75,83.38,51.31,2.6577,2.8325,2.2605,2.3194,30.0,13.1774,7.6134
63197.png,train_images\authentic\63197.png,authentic,1600,1200,3,1920000,1.92,1.3333,4.7,4.64,3.4252,8.26,6.19,3.78,4.68,0.17,0.87,0.6551,0.7426,0.7092,0.8314,40.0,11.9215,6.9048
63205.png,train_images\authentic\63205.png,authentic,1867,204,3,380868,0.3809,9.152,93.82,59.49,6.7894,93.82,59.49,93.82,59.49,93.82,59.49,0.7402,3.9338,0.2533,0.4539,12.0,12.0176,6.0204
63224.png,train_images\authentic\63224.png,authentic,652,144,3,93888,0.0939,4.5278,163.86,55.86,4.814,163.86,55.86,163.86,55.86,163.86,55.86,0.8136,1.1936,0.4725,0.6088,5.0,10.7488,5.4238
63245.png,train_images\authentic\63245.png,authentic,1150,97,3,111550,0.1115,11.8557,94.74,32.75,6.2413,94.74,32.75,94.74,32.75,94.74,32.75,1.1147,0.9913,0.7981,0.76,9.0,9.4614,5.7802
63257.png,train_images\authentic\63257.png,authentic,1000,666,3,666000,0.666,1.5015,161.26,41.09,6.8026,200.21,38.88,151.28,44.88,110.33,46.68,3.9538,3.3009,3.1435,2.8697,36.0,12.9612,8.0616
63262.png,train_images\authentic\63262.png,authentic,512,512,3,262144,0.2621,1.0,193.25,17.52,5.9245,205.03,19.39,186.76,18.49,195.82,14.55,2.9577,2.7082,1.7696,1.8151,52.0,11.462,7.0456
63286.png,train_images\authentic\63286.png,authentic,512,512,3,262144,0.2621,1.0,180.09,17.23,5.965,193.76,17.99,171.42,18.59,188.89,14.0,3.5374,3.2631,2.1163,2.1418,48.0,11.3592,7.2213
633.png,train_images\authentic\633.png,authentic,256,256,3,65536,0.0655,1.0,14.04,7.56,2.9915,14.04,7.56,14.04,7.56,14.04,7.56,0.7456,0.9404,0.635,0.6969,13.0,9.5546,5.6339
63306.png,train_images\authentic\63306.png,authentic,1301,206,3,268006,0.268,6.3155,218.09,37.24,5.9601,218.09,37.24,218.09,37.24,218.09,37.24,0.5343,0.5183,0.4031,0.5253,4.0,11.634,5.4627
63348.png,train_images\authentic\63348.png,authentic,2592,3888,3,10077696,10.0777,0.6667,186.68,28.67,6.2152,169.07,32.94,207.63,33.23,125.02,41.08,0.9827,1.5893,1.1343,1.12,25.0,15.132,8.1905
63350.png,train_images\authentic\63350.png,authentic,360,360,3,129600,0.1296,1.0,9.13,6.68,3.531,9.13,6.68,9.13,6.68,9.13,6.68,0.4227,0.3544,0.3932,0.522,12.0,9.8109,5.2595
63355.png,train_images\authentic\63355.png,authentic,1600,1200,3,1920000,1.92,1.3333,3.23,3.26,2.7792,6.39,4.38,2.26,3.29,0.08,0.59,0.5395,0.5543,0.5901,0.72,27.0,11.7777,6.7134
63357.png,train_images\authentic\63357.png,authentic,771,922,3,710862,0.7109,0.8362,155.83,52.23,7.4537,173.79,44.0,141.97,58.11,180.12,49.41,5.0678,4.9071,4.5782,4.3624,55.0,13.5677,7.9517
63371.png,train_images\authentic\63371.png,authentic,696,520,3,361920,0.3619,1.3385,0.86,2.89,1.1094,2.83,9.48,0.0,0.0,0.17,1.77,0.2207,0.7718,0.406,1.6455,87.0,10.1435,5.9433
63397.png,train_images\authentic\63397.png,authentic,1600,1200,3,1920000,1.92,1.3333,5.43,6.51,3.6113,9.37,8.28,4.46,6.76,0.21,1.17,0.6875,0.9113,0.7332,0.8687,43.0,12.4691,7.038
63425.png,train_images\authentic\63425.png,authentic,683,238,3,162554,0.1626,2.8697,203.62,5.62,4.5235,203.62,5.62,203.62,5.62,203.62,5.62,1.372,1.5852,0.7226,0.7091,6.0,8.9821,5.8737
63427.png,train_images\authentic\63427.png,authentic,256,256,3,65536,0.0655,1.0,16.43,18.85,4.8805,16.43,18.85,16.43,18.85,16.43,18.85,0.6812,0.9764,0.482,0.6538,6.0,10.4453,5.4662
63456.png,train_images\authentic\63456.png,authentic,512,512,3,262144,0.2621,1.0,203.23,15.41,5.9321,214.94,13.23,198.19,17.07,198.43,16.92,3.2936,2.8642,1.6362,1.5764,31.0,11.2878,7.0695
63531.png,train_images\authentic\63531.png,authentic,256,256,3,65536,0.0655,1.0,5.32,11.73,2.2514,5.32,11.73,5.32,11.73,5.32,11.73,0.6984,1.4156,0.5365,0.6975,8.0,9.9926,5.7285
63547.png,train_images\authentic\63547.png,authentic,1000,666,3,666000,0.666,1.5015,81.11,34.83,6.4745,52.28,49.59,93.19,32.42,94.64,33.34,4.911,5.8459,2.8524,2.3601,28.0,12.6113,8.4153
63654.png,train_images\authentic\63654.png,authentic,1388,1040,3,1443520,1.4435,1.3346,18.59,35.11,3.2006,18.59,35.11,18.59,35.11,18.59,35.11,0.6451,1.0119,0.5104,0.6713,9.0,14.2205,7.0982
63687.png,train_images\authentic\63687.png,authentic,1000,666,3,666000,0.666,1.5015,91.85,42.23,6.7564,71.77,59.89,102.36,38.75,90.55,33.61,3.4245,4.9665,2.0016,1.8948,27.0,13.0343,8.1291
63689.png,train_images\authentic\63689.png,authentic,641,72,3,46152,0.0462,8.9028,212.98,46.3,5.4955,212.98,46.3,212.98,46.3,212.98,46.3,1.7569,1.6525,1.3901,1.1802,13.0,9.4876,6.0579
63694.png,train_images\authentic\63694.png,authentic,2592,3888,3,10077696,10.0777,0.6667,174.24,45.5,6.5897,148.58,35.97,196.46,55.8,127.21,43.32,1.1617,2.0325,1.1948,1.1747,24.0,15.388,8.4299
63707.png,train_images\authentic\63707.png,authentic,1000,666,3,666000,0.666,1.5015,117.31,41.18,7.226,110.84,58.06,123.71,43.6,101.48,41.9,7.135,7.9655,3.4743,2.8754,35.0,12.6761,8.7458
63713.png,train_images\authentic\63713.png,authentic,732,512,3,374784,0.3748,1.4297,161.72,24.55,5.6948,161.72,24.55,161.72,24.55,161.72,24.55,2.2485,1.797,1.679,1.3645,11.0,12.3002,7.336
6372.png,train_images\authentic\6372.png,authentic,1000,666,3,666000,0.666,1.5015,86.03,64.95,7.098,78.35,98.97,91.45,61.89,78.38,57.6,5.31,6.057,2.9705,2.931,37.0,13.469,8.3791
63757.png,train_images\authentic\63757.png,authentic,1600,1200,3,1920000,1.92,1.3333,7.06,4.39,3.7617,11.77,5.81,6.01,4.44,0.24,0.96,0.7085,0.7963,0.771,0.8712,42.0,11.8595,6.983
63793.png,train_images\authentic\63793.png,authentic,360,360,3,129600,0.1296,1.0,11.03,9.41,3.5412,11.03,9.41,11.03,9.41,11.03,9.41,0.4689,0.3987,0.4239,0.5389,4.0,10.1818,5.3688
63798.png,train_images\authentic\63798.png,authentic,588,98,3,57624,0.0576,6.0,182.22,16.12,5.6441,182.22,16.12,182.22,16.12,182.22,16.12,1.2478,1.2012,0.8522,0.7958,7.0,8.7141,5.5509
